Nr.,Articol,Clasa,Cod extern,Cod,Pret,UM,Stoc,PRODUCATOR,Data
crt.,,articol,,articol,vanzare,,curent,,adaugarii
5504,DISC LAMELAR SMT324 EXTRA 115*22/40G,1,4014855202164,14477,12.40,BUC,20.00,SEDA,16.02.2021
5505,DISC LAMELAR SMT324 EXTRA 115*22/60G,1,4014855202188,14463,12.20,BUC,13.00,SEDA,16.02.2021
5506,DISC LAMELAR SMT324 EXTRA 115*22/80G,1,4014855202201,14464,12.00,BUC,17.00,SEDA,16.02.2021
5507,DISC LAMELAR SMT324 EXTRA 125*22/40G,1,4014855202171,14467,19.50,BUC,4.00,SEDA,16.02.2021
5508,DISC LAMELAR SMT324 EXTRA 125*22/60G,1,4014855202195,14468,14.60,BUC,4.00,SEDA,16.02.2021
5509,DISC LAMELAR SMT324 EXTRA 125*22/80G,1,4014855202713,14469,18.00,BUC,13.00,SEDA,16.02.2021
5510,DISC LAMELAR SMT624 SUPRA 115*22/40G,1,4014855207992,14465,17.00,BUC,25.00,SEDA,16.02.2021
5511,DISC LAMELAR SMT624 SUPRA 115*22/60G,1,4014855208418,14478,17.30,BUC,20.00,SEDA,16.02.2021
5512,DISC LAMELAR SMT624 SUPRA 115*22/80G,1,4014855208425,14466,17.30,BUC,11.00,SEDA,16.02.2021
5513,DISC LAMELAR SMT624 SUPRA 125*22/40G,1,4014855208463,14470,18.00,BUC,7.00,SEDA,16.02.2021
5514,DISC LAMELAR SMT624 SUPRA 125*22/60G,1,4014855208487,14471,18.00,BUC,9.00,SEDA,16.02.2021
5515,DISC LAMELAR SMT624 SUPRA 125*22/80G,1,4014855208494,14472,18.00,BUC,15.00,SEDA,16.02.2021
5516,DISC METAL UNIV.A24 EXT 115*6.0,1,4014855026524,14458,10.00,BUC,8.00,SEDA,16.02.2021
5517,DISC METAL UNIV.A24 EXT 230*2,1,4014855112517,14473,14.80,BUC,31.00,SEDA,16.02.2021
5518,DISC METAL UNIV.A24 EXT 230*6,1,4014855010820,14474,27.80,BUC,55.00,SEDA,16.02.2021
5519,DISC METAL-INOX A60 EXT 115*1,1,4014855099139,14454,5.20,BUC,162.00,SEDA,16.02.2021
5520,DISC METAL-OTEL A46 VZ 115*2,1,4014855139712,14459,7.80,BUC,26.00,SEDA,16.02.2021
5521,DISC METAL-OTEL A60EXT 125*1,1,4014855099146,14460,5.20,BUC,0.00,SEDA,16.02.2021
5522,DISC NORTON 115X1,1,5900442650397,2691,5.00,Buc,32.00,SEDA,26.05.2009
5523,DISC NORTON 115X1.6,1,5900442650403,2547,5.50,Buc,30.00,SEDA,28.04.2009
5524,DISC NORTON 115X2,1,5900442650465,2692,6.00,Buc,35.00,SEDA,26.05.2009
5525,DISC NORTON 115X6.4,1,5900442651417,4595,9.00,Buc,10.00,SEDA,13.05.2010
5526,DISC NORTON 125X1,1,5900442650427,2548,4.60,Buc,60.00,SEDA,28.04.2009
5527,DISC NORTON 125X1.6,1,5900442650434,2549,5.00,Buc,23.00,SEDA,28.04.2009
5528,DISC NORTON 125X2,1,5900442650472,2945,6.40,Buc,36.00,SEDA,02.07.2009
5529,"DISC NORTON 125X6,4X22,23",1,5900442651424,312,10.00,Buc,7.00,SEDA,09.07.2008
5530,DISC NORTON 230X1.9,1,5900442650458,2552,12.50,Buc,32.00,SEDA,28.04.2009
5531,DISC OTEL EDGE 115*1.2,1,5907560222208,14455,7.00,BUC,33.00,SEDA,16.02.2021
5532,DISC OTEL EDGE 125*1.2,1,5907560222185,14461,8.00,BUC,23.00,SEDA,16.02.2021
5533,DISC OTEL-ALUMINIU A346 EXT 115*1.6,1,5907560207502,14457,5.00,BUC,12.00,SEDA,16.02.2021
5534,DISC OTEL-ALUMINIU A346 EXT 125*1.6,1,5907560207540,14485,6.20,BUC,5.00,SEDA,17.02.2021
5535,DISC OTEL-METAL A646 R 230*1.9,1,5907560207809,14626,18.20,BUC,18.00,SEDA,10.05.2021
5536,DISC PREMIUM RED SQUARE 230*1.9,1,6424922150720,15162,9.00,Buc,131.00,SEDA,17.11.2021
5537,DISC RED METAL 300X3,1,6424922150935,9510,25.00,Buc,1.00,SEDA,22.05.2014
5538,DISC RED PREMIUM SQUARE 115X1,1,6424922200906,9352,3.50,Buc,23.00,SEDA,03.03.2014
5539,DISC RED PREMIUM SQUARE 115X1.5,1,6424922200913,9353,3.60,Buc,31.00,SEDA,03.03.2014
5540,DISC RED PREMIUM SQUARE 125X1,1,6424922150652,9354,3.90,Buc,15.00,SEDA,03.03.2014
5541,DISC SCAI GAURI PS22K 115MM/100G,1,4014855042609,13429,2.50,BUC,45.00,SEDA,24.05.2019
5542,DISC SCAI GAURI PS22K 115MM/120G,1,9007767535487,13430,2.00,BUC,20.00,SEDA,24.05.2019
5543,DISC SCAI GAURI PS22K 115MM/150G,1,4014855042623,13431,3.00,BUC,50.00,SEDA,24.05.2019
5544,DISC SCAI GAURI PS22K 115MM/40G,1,9007767528380,13534,3.50,Buc,29.00,SEDA,01.07.2019
5545,DISC SCAI GAURI PS22K 115MM/60G,1,9007767528397,13535,2.90,Buc,50.00,SEDA,01.07.2019
5546,DISC SCAI GAURI PS22K 115MM/80G,1,4014855026647,13536,2.60,Buc,50.00,SEDA,01.07.2019
5547,DISC SCAI GAURI PS22K 125MM/120G,1,4014855028498,4020,2.20,Buc,50.00,SEDA,01.03.2010
5548,DISC SCAI GAURI PS22K 125MM/150G,1,4014855027378,7066,2.20,Buc,45.00,SEDA,26.01.2012
5549,DISC SCAI GAURI PS22K 125MM/180G,1,4014855028504,2554,2.70,Buc,50.00,SEDA,28.04.2009
5550,DISC SCAI GAURI PS22K 125MM/240G,1,4014855028528,13537,2.80,BUC,50.00,SEDA,01.07.2019
5551,DISC SCAI GAURI PS22K 125MM/40G,1,4014855028467,2427,3.80,Buc,24.00,SEDA,03.04.2009
5552,DISC SCAI GAURI PS22K 125MM/60G,1,4014855028474,4304,3.10,Buc,30.00,SEDA,16.04.2010
5553,DISC SCAI GAURI PS22K 125MM/80GR,1,4014855028481,5236,2.40,SET,50.00,SEDA,21.10.2010
5554,DISC SCAI GAURI PS22K 150MM/100G,1,4014855022083,13539,2.50,BUC,73.00,SEDA,01.07.2019
5555,DISC SCAI GAURI PS22K 150MM/120G,1,4014855022090,13540,3.30,BUC,50.00,SEDA,01.07.2019
5556,DISC SCAI GAURI PS22K 150MM/180G,1,4014855027811,13541,2.00,BUC,11.00,SEDA,01.07.2019
5557,DISC SCAI GAURI PS22K 150MM/40G,1,4014855022052,13538,5.00,BUC,65.00,SEDA,01.07.2019
5558,DISC SCAI GAURI PS22K 150MM/60G,1,4014855022069,13432,3.00,BUC,40.00,SEDA,24.05.2019
5559,DISC SCAI GAURI PS22K 150MM/80G,1,4014855022076,13433,3.60,BUC,50.00,SEDA,24.05.2019
5560,DISC SCAI GAURI PS33BK 125MM/240G,1,4014855028665,13453,2.50,Buc,47.00,SEDA,28.05.2019
5561,DISC SCAI GAURI PS33BK 150MM/150G,1,4014855055432,13544,2.00,BUC,58.00,SEDA,01.07.2019
5562,DISC SCAI GAURI PS33BK 150MM/320G,1,4014855055548,13545,2.00,BUC,26.00,SEDA,01.07.2019
5563,DISC SCAI GAURI PS33CK 225/180G,1,4014855181872,14678,5.40,BUC,4.00,SEDA,07.06.2021
5564,DISC SCAI GAURI PS33CK 225MM/100G,1,5907560174910,13451,4.20,Buc,50.00,SEDA,28.05.2019
5565,DISC SCAI GAURI PS33CK 225MM/120G,1,5907560174927,14452,4.50,Buc,19.00,SEDA,15.02.2021
5566,DISC SCAI GAURI PS33CK 225MM/150G,1,4014855181865,14677,4.70,BUC,50.00,SEDA,07.06.2021
5567,DISC SCAI GAURI PS33CK 225MM/220G,1,4014855193301,13452,4.80,Buc,0.00,SEDA,28.05.2019
5568,DISC SCAI GAURI PS33CK 225MM/40G,1,4014855181810,13546,6.30,BUC,50.00,SEDA,01.07.2019
5569,DISC SCAI GAURI PS33CK 225MM/60G,1,4014855181827,13775,5.70,Buc,46.00,SEDA,02.11.2019
5570,DISC SCAI GAURI PS33CK 225MM/80G,1,4014855181834,13774,5.00,Buc,27.00,SEDA,02.11.2019
5571,DISC SCAI PS22K 115MM/100G,1,4014855026623,13779,2.00,Buc,50.00,SEDA,02.11.2019
5572,DISC SCAI PS22K 115MM/120G,1,4014855021765,13777,2.00,Buc,42.00,SEDA,02.11.2019
5573,DISC SCAI PS22K 115MM/150G,1,4014855054763,13778,2.00,Buc,52.00,SEDA,02.11.2019
5574,DISC SCAI PS22K 125MM/100G,1,5907560027438,13781,2.50,Buc,50.00,SEDA,02.11.2019
5575,DISC SCAI PS22K 125MM/120G,1,4014855019465,13780,2.50,Buc,150.00,SEDA,02.11.2019
5576,DISC SCAI PS22K 125MM/150G,1,4014855054855,13782,2.50,Buc,50.00,SEDA,02.11.2019
5577,DISC SCAI PS22K 125MM/180G,1,4014855019472,13783,3.00,Buc,50.00,SEDA,02.11.2019
5578,DISC SCAI PS22K 125MM/40G,1,4014855019502,13784,3.30,Buc,38.00,SEDA,02.11.2019
5579,DISC SCAI PS22K 125MM/80G,1,4014855019533,5237,2.40,SET,10.00,SEDA,21.10.2010
5580,DISC SCAI PS22K 150MM/80G,1,4014855019618,13776,3.30,BUC,56.00,SEDA,02.11.2019
5581,DISC SCAI PS22K 180MM/100G,1,4014855055104,13434,4.00,BUC,33.00,SEDA,24.05.2019
5582,DISC SCAI PS22K 180MM/120G,1,4014855019625,13435,3.00,BUC,53.00,SEDA,24.05.2019
5583,DISC SCAI PS33BK 125MM/320G,1,4014855120062,13542,1.80,BUC,11.00,SEDA,01.07.2019
5584,DISC SCAI PS33CK 225MM/120G,1,4014855082087,10962,4.30,Buc,37.00,SEDA,21.11.2015
5585,DISC SCAI PS33CK 225MM/40G,1,4014855082094,13543,8.30,BUC,36.00,SEDA,01.07.2019
5586,DISC SCAI PS33CK 225MM/60G,1,4014855082100,13436,6.60,BUC,53.00,SEDA,24.05.2019
5587,DISC SCAI PS33CK 225MM/80G,1,4014855082117,10961,5.00,Buc,45.00,SEDA,21.11.2015
5588,DISC SCAI PS33K 125MM/120G,1,4014855055326,14451,1.90,Buc,109.00,SEDA,15.02.2021
5589,HOLSURUB CAP HEXAGONAL 6X100,1,9007767461038,2581,0.50,Buc,229.00,SEDA,02.05.2009
5590,HOLSURUB CAP HEXAGONAL 6X140,1,9007767462318,3030,0.90,Buc,269.00,SEDA,13.07.2009
5591,HOLSURUB CAP HEXAGONAL 6X80,1,9007767461021,2580,0.50,Buc,179.00,SEDA,02.05.2009
5592,HOLSURUB CAP HEXAGONAL 8X100,1,9007767461052,2583,0.85,Buc,184.00,SEDA,02.05.2009
5593,HOLSURUB CAP HEXAGONAL 8X140,1,9007767462325,3031,1.10,Buc,88.00,SEDA,13.07.2009
5594,HOLSURUB CAP HEXAGONAL 8X60,1,9007767487151,6793,0.70,Buc,145.00,SEDA,15.11.2011
5595,HOLSURUB CAP HEXAGONAL 8X80,1,9007767461045,2582,0.70,Buc,133.00,SEDA,02.05.2009
5596,HOLSURUB LEMN-MET M8X160,1,9007767501802,9220,1.10,Buc,43.00,SEDA,25.11.2013
5597,MANUSI LATEX UF NITRIL M,1,9007767525877,13163,0.35,Buc,500.00,SEDA,18.02.2019
5598,MANUSI NITRIL XL,1,9007767505565,9813,5.40,PER,46.00,SEDA,09.10.2014
5599,PANTOFI S1P CUBA M 41,1,,11276,155.00,PER,0.00,SEDA,24.03.2016
5600,PANTOFI SIRIO M 43,1,9007767514024,11259,98.00,PER,0.00,SEDA,17.03.2016
5601,PELERINA PLOAIE BLEUMARIN 2XL,1,9007767513898,11229,84.30,Buc,0.00,SEDA,10.03.2016
5602,PELERINA PLOAIE BLEUMARIN 3XL,1,9007767513904,11230,84.30,Buc,0.00,SEDA,10.03.2016
5603,PELERINA PLOAIE BLEUMARIN L,1,9007767521725,11260,84.30,Buc,0.00,SEDA,17.03.2016
5604,PELERINA PLOAIE BLEUMARIN M,1,9007767514116,11268,84.30,Buc,0.00,SEDA,21.03.2016
5605,PELERINA PLOAIE BLEUMARIN XL,1,9007767535395,14374,84.30,Buc,0.00,SEDA,28.10.2020
5606,PIULITA  AUTOB M8,1,9007767530246,13773,0.20,Buc,131.00,SEDA,01.11.2019
5607,PIULITA  EXPANDABILA M10X40,1,9007767465067,3787,1.00,Buc,125.00,SEDA,17.11.2009
5608,PIULITA  EXPANDABILA M12X50,1,9007767465050,3788,3.00,Buc,52.00,SEDA,17.11.2009
5609,PIULITA  M5,1,9007767473994,4516,0.05,Buc,1290.00,SEDA,03.05.2010
5610,PIULITA M12,1,9007767460826,2492,0.50,Buc,1351.00,SEDA,11.04.2009
5611,PIULITA M14,1,9007767460833,2493,0.63,Buc,117.00,SEDA,11.04.2009
5612,PIULITA M16,1,9007767471495,4050,0.80,Buc,100.00,SEDA,10.03.2010
5613,SAIBA CAUCIUCATA M 6.3X19,1,9007767480596,5584,0.25,Buc,250.00,SEDA,23.03.2011
5614,SAIBA PLATA M 5,1,9007767473987,4515,0.10,Buc,208.00,SEDA,03.05.2010
5615,SAIBA PLATA M 6,1,9007767460741,2350,0.09,Buc,371.00,SEDA,19.03.2009
5616,SAIBA PLATA M 8,1,9007767460765,2485,0.26,Buc,784.00,SEDA,11.04.2009
5617,SANDALE PONZA M40,1,,11450,164.00,Buc,0.00,SEDA,14.07.2016
5618,SMG APA PS11 GR 400,1,,14479,1.34,BUC,0.00,SEDA,16.02.2021
5619,SMG APA PS11 GR 800,1,,14480,1.28,BUC,0.00,SEDA,16.02.2021
5620,SMIRGHEL  40,1,5907560153502,1256,2.90,ML,108.00,SEDA,13.08.2008
5621,SMIRGHEL  60,1,5907560153519,796,2.50,ML,151.00,SEDA,21.07.2008
5622,SMIRGHEL  80,1,5907560153533,2137,2.50,ML,104.00,SEDA,07.01.2009
5623,SMIRGHEL 100,1,5907560153557,2138,2.50,ML,137.00,SEDA,07.01.2009
5624,SMIRGHEL 120,1,5907560153571,2139,2.50,ML,112.00,SEDA,07.01.2009
5625,SMIRGHEL 150,1,9007912545712,2141,2.50,ML,162.00,SEDA,07.01.2009
5626,SMIRGHEL 180,1,5907560153618,2140,2.50,ML,143.00,SEDA,07.01.2009
5627,SMIRGHEL 240,1,9007767480244,5512,2.50,ML,39.00,SEDA,23.02.2011
5628,SMIRGHEL BANDA 60,1,9007767509983,10637,8.71,Buc,0.00,SEDA,20.07.2015
5629,SMIRGHEL BANDA 80,1,9007767509976,10636,10.50,Buc,0.00,SEDA,20.07.2015
5630,SMIRGHEL BANDA SG 100*690/120,1,9007767529691,13698,15.00,Buc,0.00,SEDA,20.09.2019
5631,SUPORT DISC METAL 115MM,1,4014855017850,13454,39.40,Buc,1.00,SEDA,28.05.2019
5632,SUPORT DISC METAL 125MM,1,4014855017904,13455,55.00,Buc,2.00,SEDA,28.05.2019
5633,"SURUB AUTOFILETANT 3,5X25MM PAS MARE BUC",1,9007767504421,9643,0.05,Buc,5906.00,SEDA,25.07.2014
5634,"SURUB AUTOFILETANT 3,5X35MM PAS MARE BUC",1,9007767504438,9644,0.08,Buc,5607.00,SEDA,25.07.2014
5635,"SURUB AUTOFILETANT 3,5X55MM",1,6420350001047,1003,0.15,Buc,5014.00,SEDA,21.07.2008
5636,"SURUB AUTOFILETANT 4,2X70MM",1,6420350001153,999,0.20,Buc,3588.00,SEDA,21.07.2008
5637,"SURUB AUTOFILETANT 4,2X90MM",1,6420350042828,994,0.24,Buc,4780.00,SEDA,21.07.2008
5638,"SURUB AUTOFORANT  LB 3,5X9,5MM BOBITE BUC",1,9007767459288,1005,0.08,Buc,1436.00,SEDA,21.07.2008
5639,"SURUB AUTOFORANT 3,5X25MM BUC",1,9007767459264,1001,0.12,Buc,1320.00,SEDA,21.07.2008
5640,"SURUB AUTOFORANT 3,5X25MM CUT 1000 BUC",1,6420350001061,997,73.40,Buc,4.00,SEDA,21.07.2008
5641,"SURUB AUTOFORANT 3,5X35MM BUC",1,9007767459271,993,0.13,Buc,845.00,SEDA,21.07.2008
5642,"SURUB AUTOFORANT 3,5X35MM CUT 1000 BUC",1,6420350003379,992,80.60,BUC,3.00,SEDA,21.07.2008
5643,"SURUB AUTOFORANT 3,5X45 CUT 1000 BUC",1,9007767497532,8626,71.50,Buc,0.00,SEDA,27.03.2013
5644,SURUB AUTOFORANT BET.CAP TORS 7.5X112,1,9007767487342,6845,0.80,Buc,172.00,SEDA,28.11.2011
5645,SURUB AUTOFORANT BET.CAP TORS 7.5X132,1,9007767487359,6846,1.00,Buc,204.00,SEDA,28.11.2011
5646,SURUB AUTOFORANT BET.CAP TORS 7.5X152,1,9007767487366,6847,1.20,Buc,231.00,SEDA,28.11.2011
5647,SURUB AUTOFORANT BET.CAP TORS 7.5X182,1,9007767495149,8282,1.80,Buc,196.00,SEDA,29.10.2012
5648,SURUB AUTOFORANT BET.CAP TORS 7.5X72,1,9007767487328,6842,0.80,Buc,316.00,SEDA,28.11.2011
5649,SURUB AUTOFORANT BET.CAP TORS 7.5X92,1,9007767487335,6844,0.70,Buc,239.00,SEDA,28.11.2011
5650,SURUB AUTOFORANT CAP HEX 6.3X70,1,9007767499529,8932,0.60,Buc,0.00,SEDA,22.08.2013
5651,"SURUB AUTOFORANT CAP HEX CU SAIBA 5,5X32",1,9007767481401,5746,0.55,Buc,810.00,SEDA,12.04.2011
5652,SURUB AUTOFORANT CAP HEX CU SAIBA 5.5X19,1,5907704427230,4212,0.70,Buc,554.00,SEDA,08.04.2010
5653,SURUB AUTOFORANT CAP HEX CU SAIBA 5.5X25,1,9007767530437,13794,0.70,Buc,1900.00,SEDA,14.11.2019
5654,SURUB AUTOFORANT CAP PLAT  4.2X16,1,9007767505596,9821,0.12,Buc,264.00,SEDA,13.10.2014
5655,SURUB AUTOFORANT CAP PLAT 4.2X2.5,1,9007767505121,9511,0.12,Buc,858.00,SEDA,22.05.2014
5656,SURUB AUTOFORANT CAP PLAT 4.2X32,1,9007767505602,9822,0.15,Buc,1578.00,SEDA,13.10.2014
5657,SURUB AUTOFORANT CAP PLAT 4.2X5.1,1,9007767503790,9499,0.20,Buc,1236.00,SEDA,15.05.2014
5658,SURUB GALBEN  3.5X16,1,9007767492209,7811,0.04,Buc,1059.00,SEDA,27.07.2012
5659,SURUB GALBEN 2.5X20,1,9007767465074,3789,0.05,Buc,572.00,SEDA,17.11.2009
5660,SURUB GALBEN 3X20,1,9007767462899,3171,0.04,Buc,1647.00,SEDA,31.07.2009
5661,SURUB GALBEN 3X30,1,9007767462905,3172,0.05,Buc,128.00,SEDA,31.07.2009
5662,SURUB GALBEN 3X40,1,9007767463124,3174,0.06,Buc,1527.00,SEDA,31.07.2009
5663,SURUB GALBEN 4X25,1,9007767462936,3175,0.08,Buc,1149.00,SEDA,31.07.2009
5664,SURUB GALBEN 4X30,1,9007767462943,3176,0.07,Buc,893.00,SEDA,31.07.2009
5665,SURUB GALBEN 4X40,1,9007767462950,3177,0.10,Buc,1155.00,SEDA,31.07.2009
5666,SURUB GALBEN 4X50,1,9007767462967,3178,0.12,Buc,1176.00,SEDA,31.07.2009
5667,SURUB GALBEN 4X60,1,9007767462974,3179,0.14,Buc,1236.00,SEDA,31.07.2009
5668,SURUB GALBEN 4X70,1,9007767462981,3180,0.20,Buc,2053.00,SEDA,31.07.2009
5669,SURUB GALBEN 5X 40,1,9007767489735,7378,0.20,Buc,847.00,SEDA,23.04.2012
5670,SURUB GALBEN 5X100,1,9007767461311,2696,0.60,Buc,170.00,SEDA,26.05.2009
5671,SURUB GALBEN 5X120,1,9007767461328,2697,0.50,Buc,1009.00,SEDA,26.05.2009
5672,SURUB GALBEN 5X50,1,9007767462998,3181,0.20,Buc,1213.00,SEDA,31.07.2009
5673,SURUB GALBEN 5X60,1,9007767463001,3182,0.25,Buc,2095.00,SEDA,31.07.2009
5674,SURUB GALBEN 5X70,1,9007767463018,3183,0.26,Buc,1084.00,SEDA,31.07.2009
5675,SURUB GALBEN 5X80,1,9007767463025,3184,0.25,Buc,593.00,SEDA,31.07.2009
5676,SURUB GALBEN 6X 50,1,9007767463070,3186,0.20,Buc,1064.00,SEDA,31.07.2009
5677,SURUB GALBEN 6X 70,1,9007767463094,3188,0.40,Buc,1191.00,SEDA,31.07.2009
5678,SURUB GALBEN 6X 80,1,9007767463100,3148,0.40,Buc,1128.00,SEDA,31.07.2009
5679,SURUB GALBEN 6X 90,1,9007767463117,3149,0.50,Buc,1955.00,SEDA,31.07.2009
5680,SURUB GALBEN 6X120,1,9007767492223,7813,0.52,Buc,614.00,SEDA,27.07.2012
5681,SURUB GALBEN 6X130,1,9007767463056,3151,0.70,Buc,890.00,SEDA,31.07.2009
5682,SURUB GALBEN 6X140,1,9007767463063,3152,0.90,Buc,736.00,SEDA,31.07.2009
5683,SURUB GALBEN 6X150,1,9007767492230,7814,1.20,Buc,993.00,SEDA,27.07.2012
5684,SURUB GALBEN 6X180,1,9007767492247,7815,1.30,Buc,633.00,SEDA,27.07.2012
5685,SURUB LEMN CAP INECAT 5X70,1,9007912543800,16618,0.25,Buc,0.00,SEDA,03.06.2024
5686,SURUB METRIC  M5X30,1,9007767473949,4511,0.30,Buc,556.00,SEDA,03.05.2010
5687,SURUB METRIC  M5X50,1,9007767473963,4513,0.50,Buc,151.00,SEDA,03.05.2010
5688,SURUB METRIC  M5X80,1,9007767473970,4514,0.77,Buc,309.00,SEDA,03.05.2010
5689,SURUB METRIC  M6X20,1,9007767470740,3933,0.25,BUC,240.00,SEDA,21.01.2010
5690,SURUB METRIC  M6X30,1,9007767470757,3934,0.33,Buc,199.00,SEDA,21.01.2010
5691,SURUB METRIC  M6X50,1,9007767470764,3935,0.50,Buc,179.00,SEDA,21.01.2010
5692,SURUB METRIC  M6X70,1,9007767470771,3936,0.70,Buc,49.00,SEDA,21.01.2010
5693,SURUB METRIC  M6X80,1,9007767470788,3937,0.80,Buc,203.00,SEDA,21.01.2010
5694,SURUB METRIC  M8X100,1,9007767470832,3942,1.60,Buc,140.00,SEDA,21.01.2010
5695,SURUB METRIC  M8X30,1,9007767470795,3938,0.80,Buc,116.00,SEDA,21.01.2010
5696,SURUB METRIC  M8X50,1,9007767470801,3939,0.92,Buc,213.00,SEDA,21.01.2010
5697,SURUB METRIC  M8X60,1,9007767538228,14989,1.00,BUC,254.00,SEDA,02.09.2021
5698,SURUB METRIC  M8X70,1,9007767470818,3940,1.17,Buc,262.00,SEDA,21.01.2010
5699,SURUB METRIC  M8X80,1,9007767470825,3941,1.20,Buc,175.00,SEDA,21.01.2010
5700,SURUB METRIC M10X150,1,9007912544791,16759,7.60,Buc,35.00,SEDA,10.10.2024
5701,SURUB METRIC M10X40,1,9007767470849,3943,1.50,Buc,33.00,SEDA,21.01.2010
5702,SURUB METRIC M10X60,1,9007767470856,3944,2.00,Buc,73.00,SEDA,21.01.2010
5703,SURUB METRIC M10X80,1,9007767470863,3945,1.40,Buc,154.00,SEDA,21.01.2010
5704,SURUB METRIC M12X100,1,9007767470917,3950,3.60,Buc,90.00,SEDA,21.01.2010
5705,SURUB METRIC M12X40,1,9007767470887,3947,2.41,Buc,104.00,SEDA,21.01.2010
5706,SURUB METRIC M12X60,1,9007767470894,3948,1.70,Buc,131.00,SEDA,21.01.2010
5707,SURUB METRIC M12X80,1,9007767470900,3949,2.00,Buc,76.00,SEDA,21.01.2010
5708,SURUB METRIC M14X80,1,9007767470931,3952,4.70,Buc,51.00,SEDA,21.01.2010
5709,SURUB METRIC M16X100,1,9007767470955,3954,3.39,Buc,34.00,SEDA,21.01.2010
5710,SURUB METRIC M16X60,1,9007767470948,3953,2.32,Buc,26.00,SEDA,21.01.2010
5711,SURUB TORBANT  M6X30,1,9007767476391,5001,0.40,Buc,113.00,SEDA,13.08.2010
5712,SURUB TORBANT  M6X50,1,9007767462806,3160,0.40,Buc,170.00,SEDA,31.07.2009
5713,SURUB TORBANT  M6X60,1,9007767462813,3161,0.50,Buc,223.00,SEDA,31.07.2009
5714,SURUB TORBANT  M6X80,1,9007767462820,3162,0.60,Buc,197.00,SEDA,31.07.2009
5715,SURUB TORBANT M6X100,1,9007767462837,3163,0.70,Buc,179.00,SEDA,31.07.2009
5716,SURUB TORBANT M8X100,1,9007767462875,3167,1.10,Buc,171.00,SEDA,31.07.2009
5717,SURUB TORBANT M8X50,1,9007767462844,3164,0.80,Buc,154.00,SEDA,31.07.2009
5718,SURUB TORBANT M8X80,1,9007767462868,3166,0.95,Buc,108.00,SEDA,31.07.2009
5719,AMORSA ACRILICA 1 L(1-4),1,6420552301013,2857,5.40,Buc,24.00,SEN,11.06.2009
5720,AMORSA ACRILICA 1L(1-10),1,6420552301006,4021,13.70,Buc,26.00,SEN,03.03.2010
5721,AMORSA ACRILICA 5L-(1-10),1,6420552301044,5857,63.00,Buc,2.00,SEN,02.05.2011
5722,AMORSA ACRILICA 5L-(1-4),1,6420552301020,2943,25.40,Buc,21.00,SEN,02.07.2009
5723,BANDA DUBLU ADEZIVA  50MMX25ML MOCHETA,1,6420552602233,2755,25.00,Buc,14.00,SEN,02.06.2009
5724,BANDA DUBLU ADEZIVA 50MMX10M MOCHETA,1,6420552602264,13959,13.00,Buc,23.00,SEN,10.03.2020
5725,BANDA TEXTURATA DUCT-TAPE 48MMX10M,1,6420552602226,16923,7.30,Buc,32.00,SEN,01.04.2025
5726,BANDA TEXTURATA DUCT-TAPE 48MMX45M,1,6420552602219,16924,25.70,Buc,23.00,SEN,01.04.2025
5727,BURGHIU PT METAL GRAPHITE 10MM,1,5902062570543,14373,41.00,Buc,7.00,SEN,27.10.2020
5728,BURGHIU PT METAL GRAPHITE 4MM,1,5902062570246,14369,8.20,Buc,12.00,SEN,27.10.2020
5729,BURGHIU PT METAL GRAPHITE 5MM,1,5902062570321,14370,11.50,Buc,13.00,SEN,27.10.2020
5730,BURGHIU PT METAL GRAPHITE 6MM,1,5902062570383,14371,13.80,Buc,17.00,SEN,27.10.2020
5731,BURGHIU PT METAL GRAPHITE 8MM,1,5902062570468,14372,25.50,Buc,9.00,SEN,27.10.2020
5732,MIXT 1001 GALBEN CITRON,1,6420552010014,6664,6.00,BUC,8.00,SEN,27.10.2011
5733,MIXT 1002  GALBEN,1,6420552010021,6665,6.00,BUC,9.00,SEN,27.10.2011
5734,MIXT 1003  CREM,1,6420552010038,6666,6.00,BUC,8.00,SEN,27.10.2011
5735,MIXT 1004   BEJ,1,6420552010045,6668,6.00,BUC,0.00,SEN,27.10.2011
5736,MIXT 1005 PORTOCALIU,1,6420552010052,6669,6.00,BUC,9.00,SEN,27.10.2011
5737,MIXT 1006 PIERSICA,1,6420552010069,6670,6.00,BUC,6.00,SEN,27.10.2011
5738,MIXT 1007 ROSU,1,6420552010076,6671,6.00,BUC,16.00,SEN,27.10.2011
5739,MIXT 1010 ALBASTRU,1,6420552010106,6675,6.00,BUC,9.00,SEN,27.10.2011
5740,MIXT 1012 MOV,1,6420552010120,6676,6.00,BUC,5.00,SEN,27.10.2011
5741,MIXT 1013 VERDE,1,6420552010137,6677,6.00,Buc,9.00,SEN,27.10.2011
5742,MIXT 1014 VERNIL,1,6420552010144,6678,6.00,Buc,13.00,SEN,27.10.2011
5743,MIXT 1015 MARO,1,6420552010151,6679,6.00,Buc,4.00,SEN,27.10.2011
5744,MIXT 1016 NEGRU,1,6420552010168,6680,6.00,Buc,7.00,SEN,27.10.2011
5745,PANZA PENDULAR PT METAL 105X130MM,1,5902062577719,14591,19.50,Buc,0.00,SEN,06.04.2021
5746,RENEW 101 GALBEN,1,6420552001012,13259,20.00,BUC,1.00,SEN,26.03.2019
5747,RENEW 102 GALBEN,1,6420552001029,13260,20.00,Buc,3.00,SEN,26.03.2019
